"","Row.names","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","sig.x","baseMean.y.x","log2FoldChange.y.x","lfcSE.y.x","stat.y.x","pvalue.y.x","padj.y.x","sig.y.x","baseMean.y.y","log2FoldChange.y.y","lfcSE.y.y","stat.y.y","pvalue.y.y","padj.y.y","sig.y.y"
"63","g4402",2175.17562428253,-4.31728596731356,1.18867063705602,-3.63202878301612,0.000281201747653263,0.00504142589072421,"FDR<0.1",2894.05145536393,-3.98122581399526,1.5592305592632,-2.5533272102341,0.0106699205388319,0.0957059539240676,"FDR<0.1",2833.51926233806,-4.68452068538764,1.57791431133144,-2.96880549960591,0.00298959761767438,0.0459097173633581,"FDR<0.1"
"64","g4427",283.981414891436,5.87542756442272,1.38727390236513,4.23523253368051,2.28315316765972e-05,0.000673881555664208,"FDR<0.1",79.8086931070527,4.76597712468943,1.83987675168,2.59037846982827,0.00958704657982738,0.0895398477966187,"FDR<0.1",164.711596429626,5.87856420065558,1.76121230160476,3.3377941973828,0.00084446271343773,0.0199655112962778,"FDR<0.1"
"65","g4433",69.3017291659193,7.62924170755849,2.22183294017693,3.43376028395319,0.000595270380886366,0.00924915393697966,"FDR<0.1",30.8301480061105,7.36669301887847,2.62373744309997,2.80770968080352,0.00498951857808521,0.0552111214621765,"FDR<0.1",31.3390404771151,7.4043391961597,2.65147088049713,2.79254026533809,0.00522959585075977,0.0685543060040191,"FDR<0.1"
"66","g444",129.629950617224,-5.6602321995387,1.5177084383064,-3.72945953035283,0.00019189092152048,0.00366672247873025,"FDR<0.1",177.536613796417,-7.3957052598139,1.96702758551322,-3.75983810002556,0.000170023353327161,0.00484827090191871,"FDR<0.1",177.022203148585,-5.83509300166387,1.80109592210201,-3.23974582922486,0.00119636290364244,0.0251426108638506,"FDR<0.1"
"67","g4447",222.754393085199,5.82924159109167,1.64695223662507,3.53941144221458,0.000401020294888903,0.00653941015526756,"FDR<0.1",180.601908458481,7.1632681078078,2.00858464513063,3.56632623134582,0.000362020665619506,0.00842134869393676,"FDR<0.1",72.0973512997453,5.82555052084746,2.1811840917072,2.6708201948639,0.00756661664623465,0.0886566410585369,"FDR<0.1"
"68","g458",2081.33711048798,-5.5352319694153,1.21721629737412,-4.54745141135258,5.42994509192948e-06,0.000190279139710806,"FDR<0.1",2844.86553049544,-5.93111591159769,1.58730776725448,-3.73658847638386,0.00018653383314006,0.00501945587358707,"FDR<0.1",2823.88194179879,-5.71435608927082,1.6035153125426,-3.56364298150038,0.000365743325765538,0.0110055491662176,"FDR<0.1"
"69","g557",522.019884655585,5.66436005685316,1.35805628675366,4.17093172948922,3.03356743017649e-05,0.000846828060593336,"FDR<0.1",244.578496344683,5.48758966789923,1.7310447487744,3.17010272079015,0.00152385056470951,0.0240565209148807,"FDR<0.1",246.273831841223,5.51068736535537,1.75020765622476,3.14859059481093,0.00164059861788749,0.0305936981701837,"FDR<0.1"
"70","g61",6888.93713925961,10.3971639103639,1.55350275544449,6.69272318566893,2.19055281454642e-11,6.01306747592991e-09,"FDR<0.1",2908.43556846612,10.0989729434104,1.97538264694375,5.11241351595104,3.18068617322391e-07,4.07880605905139e-05,"FDR<0.1",3262.69341069199,10.2797447819655,1.99325134324534,5.15727472945201,2.5057002739371e-07,5.0473036172604e-05,"FDR<0.1"
"71","g616",171.808487494203,-5.79228774868277,1.41608156231047,-4.09036308560653,4.30698403224934e-05,0.00110356089004418,"FDR<0.1",233.74420825432,-5.61239262456475,1.69168245651527,-3.31763955046613,0.000907815538474506,0.0170611682151399,"FDR<0.1",231.840942019536,-5.4840652442325,1.7051666232113,-3.21614625197419,0.00129924601258401,0.026063662434261,"FDR<0.1"
"72","g790",1157.99295769897,-6.30763204062429,1.21172243286834,-5.20550900893458,1.93465560690087e-07,1.32765741023572e-05,"FDR<0.1",1595.26310872087,-5.22669735486802,1.56918814144761,-3.33082899163785,0.000865877777878023,0.016535472403348,"FDR<0.1",1565.33601408724,-7.25060516791225,1.61152237174396,-4.49922712525908,6.82009612082277e-06,0.000752483938664112,"FDR<0.1"
"73","g95",574.305790081758,6.05817694546749,1.31240431604756,4.61609038570697,3.91036692098536e-06,0.00014637214361052,"FDR<0.1",173.276953713849,4.97674552931988,1.72136725751833,2.89115847160632,0.00383824522202923,0.0468503334317795,"FDR<0.1",305.600702894161,5.84747851799354,1.69992465312927,3.43984570564898,0.000582045906657499,0.015291100752097,"FDR<0.1"
"74","g97",161.109714530581,7.42478877024043,1.7308997210999,4.28955454769058,1.79031839219829e-05,0.000556349885273695,"FDR<0.1",51.500713397812,6.55332033140253,2.23995519949621,2.92564794727879,0.00343739687436443,0.0428408199920788,"FDR<0.1",83.5157071467496,7.274640506863,2.15061844696841,3.38258072561295,0.000718081700327713,0.0179029583676987,"FDR<0.1"
